,ds,y,yhat,yhat_lower,yhat_upper
422,05/09/2017,18.94000053,18.61021364,-0.674630724,37.49796871
423,06/09/2017,19.34000015,19.35210858,1.234540034,39.50281847
424,07/09/2017,18.85000038,18.65147964,-0.901589678,35.81300128
425,08/09/2017,19.14999962,19.24848636,0.676306861,38.12645219
426,11/09/2017,19.20000076,18.6643348,-0.378262567,36.62224102
427,12/09/2017,19.53000069,18.0811086,-0.512181527,36.54732728
428,13/09/2017,20.02000046,18.74410795,0.610337903,37.36203716
429,14/09/2017,20.07999992,17.98391204,-2.383700219,35.6797237
430,15/09/2017,20.29000092,18.54304327,0.159541905,37.15560602
431,18/09/2017,20.17000008,17.98807653,0.418955429,36.607427
432,19/09/2017,20.19000053,17.46244622,-1.589477076,36.66044181
433,20/09/2017,20.10000038,18.20509587,1.096899131,38.18898996
434,21/09/2017,19.88999939,17.54432296,-1.524517972,35.48363208
435,22/09/2017,20.01000023,18.21968078,-1.287974878,38.54027614
436,25/09/2017,20.44000053,18.07622487,-0.4107969,38.63176595
437,26/09/2017,20.64999962,17.69411549,0.162769873,35.43704974
438,27/09/2017,20.85000038,18.57567951,1.599913503,37.47670607
439,28/09/2017,20.79000092,18.04456274,-1.392286342,37.34669302
440,29/09/2017,20.65999985,18.83588739,0.548132144,37.14326527
441,02/10/2017,20.46999931,18.92012472,1.155929311,37.60531625
442,03/10/2017,20.20999908,18.56409104,1.264437724,37.55032562
443,04/10/2017,20.25,19.44375754,1.26803061,38.1708644
444,05/10/2017,20.52000046,18.88216692,-0.080905619,37.5525744
445,06/10/2017,20.02000046,19.61471117,0.832123772,37.66992545
446,09/10/2017,20.14999962,19.36836254,1.203093435,36.47518006
447,10/10/2017,20.22999954,18.85989749,0.518313275,36.76207292
448,11/10/2017,19.59000015,19.57231678,1.598183948,38.43345795
449,12/10/2017,19.5,18.83324283,0.048313839,36.78160289
450,13/10/2017,19.70999908,19.38299272,0.303911156,35.62387152
451,16/10/2017,19.40999985,18.60761006,-0.040753757,37.29151779
452,17/10/2017,19.65999985,17.94586383,-0.024528503,35.79574753
453,18/10/2017,20.04999924,18.52406484,-0.465877467,38.06387126
454,19/10/2017,20.04999924,17.67358444,-0.491507594,36.71158999
455,20/10/2017,20.12999916,18.13779943,-1.638101581,36.6360944
456,23/10/2017,20.28000069,17.27939583,-0.34929565,36.48491979
457,24/10/2017,19.95999908,16.64947843,-2.953128924,35.77369762
458,25/10/2017,19.61000061,17.28777575,-0.984458839,37.13970981
459,26/10/2017,19.51000023,16.52342881,-1.589197926,36.26862412
460,27/10/2017,19.34000015,17.09677332,0.099412062,36.84126526
461,30/10/2017,18.77000046,16.66331819,-1.152795358,35.06351365
462,31/10/2017,18.69000053,16.19168517,-1.859172814,35.22910572
463,01/11/2017,18.60000038,16.98797309,-2.742226874,34.81809806
464,02/11/2017,18.51000023,16.37610671,-1.91736941,35.6633867
465,03/11/2017,18.10000038,17.09141368,-1.096698348,35.95328625
466,06/11/2017,17.82999992,16.97722157,-2.596434551,34.90930456
467,07/11/2017,17.11000061,16.56517329,-2.438534385,36.23499809
468,08/11/2017,17.20000076,17.394005,-1.088187603,34.36124846
469,09/11/2017,17.55999947,16.78686412,-1.393711698,34.70275445
470,10/11/2017,16.43000031,17.47929856,-1.092073171,35.97720408
471,13/11/2017,16.20000076,17.14794341,-0.921115431,36.11664666
472,14/11/2017,16.19000053,16.62427258,-0.915942754,35.29196865
473,15/11/2017,16,17.32898435,-2.284696651,34.74891184
474,16/11/2017,16.18000031,16.59041521,-1.977612162,34.88214151
475,17/11/2017,16.30999947,17.1496888,-0.34238994,35.40455168
476,20/11/2017,16.44000053,16.46607714,-1.076125664,35.68373421
477,21/11/2017,16.72999954,15.85917883,-1.078888469,34.83883796
478,22/11/2017,17.37000084,16.50591844,-1.160250554,33.87767483
479,24/11/2017,17.42000008,16.30101409,-2.764982282,34.73624376
480,27/11/2017,18.17000008,15.83306012,-3.080747561,35.39683785
481,28/11/2017,19.02000046,15.36525453,-4.304702119,33.1425021
482,29/11/2017,19.52000046,16.18091528,-3.721476617,36.22155665
483,30/11/2017,18.75,15.60820322,-1.833549603,35.82358263
484,01/12/2017,18.77000046,16.38607728,-1.325655252,34.78229599
485,04/12/2017,19.39999962,16.62366508,-2.556914616,34.20295773
486,05/12/2017,19.27000046,16.38621783,-2.410389016,34.57379436
487,06/12/2017,19.01000023,17.41669415,-2.495095344,36.28205793
488,07/12/2017,18.62999916,17.03539609,-2.317080498,36.46854862
489,08/12/2017,19.20000076,17.97379321,0.751971351,36.28999133
490,11/12/2017,19.06999969,18.44351477,0.319191929,36.27471216
491,12/12/2017,19.11000061,18.18416027,-0.066176121,36.36633261
492,13/12/2017,18.67000008,19.13832861,-1.059096978,37.46120179
493,14/12/2017,18.37999916,18.62578376,0.353646801,35.88165152
494,15/12/2017,18.34000015,19.37914724,1.540138427,39.38022626
495,18/12/2017,18.65999985,19.00908351,1.368654851,38.45849488
496,19/12/2017,18.38999939,18.39553965,0.505698955,37.41414806
497,20/12/2017,18.25,18.97260982,1.281273453,37.45821816
498,21/12/2017,18.45000076,18.07051296,1.107047275,37.6142581
499,22/12/2017,18.29000092,18.43328426,-0.918054043,38.36533239
500,26/12/2017,18.51000023,16.12145577,-1.975910575,33.13040209
501,27/12/2017,18.25,16.48623142,-1.27974125,35.07572829
502,28/12/2017,18.17000008,15.44210755,-2.705107912,33.97942995
503,29/12/2017,17.95000076,15.74233187,-2.709283233,34.81444166
504,02/01/2018,18.26000023,14.09712307,-3.820408154,33.13129087
505,03/01/2018,18.20000076,14.86956671,-3.01329474,34.84531761
506,04/01/2018,18.31999969,14.32593423,-3.837188355,31.98912596
507,05/01/2018,18.68000031,15.21335699,-2.639907487,33.09836631
508,08/01/2018,19.22999954,16.32770835,-2.133546342,34.47852345
509,09/01/2018,19.54999924,16.58010493,-2.092063388,34.96543409
510,10/01/2018,19.68000031,18.20260062,1.195154243,37.34727717
511,11/01/2018,19.95999908,18.51478717,-0.18553165,36.00895144
512,12/01/2018,17.76000023,20.24545246,2.159851239,37.9900127
513,16/01/2018,17.15999985,24.4879705,6.670700006,42.43932722
514,17/01/2018,17.5,26.61728132,9.471422073,45.93250562
515,18/01/2018,17.86000061,27.32073397,8.424580339,46.02733386
516,19/01/2018,18.12999916,29.31510299,11.16091533,47.91212154
517,22/01/2018,17.54999924,32.64103089,13.89891693,51.76522427
518,23/01/2018,17.39999962,33.18778318,14.38225709,50.94163529
519,24/01/2018,16.97999954,34.85689851,14.95790718,53.44771292
520,25/01/2018,16.84000015,34.95928357,15.78686041,52.83430699
521,26/01/2018,17.05999947,36.2202322,17.62341801,54.11189638
522,29/01/2018,17.14999962,36.67909215,18.95971696,55.75708553
523,30/01/2018,17.06999969,36.10248692,18.25336711,53.5959608
524,31/01/2018,16.80999947,36.59657757,17.95373088,55.75586239
525,01/02/2018,16.65999985,35.49362432,15.59159057,54.6912076
526,02/02/2018,16.22999954,35.54099755,16.77487052,53.21291822
527,05/02/2018,15.64999962,32.53096904,13.04210257,50.46020028
528,06/02/2018,16.13999939,30.92581327,12.72517332,48.21272987
529,07/02/2018,16.46999931,30.48716149,13.94355104,49.37153628
530,08/02/2018,15.82999992,28.56354849,11.71178002,47.83170225
531,09/02/2018,16.17000008,27.9161716,10.14942688,45.87200144
532,12/02/2018,15.80000019,23.67309204,6.785272027,42.9395809
533,13/02/2018,15.57999992,21.95709351,3.389066415,41.23739482
534,14/02/2018,16.21999931,21.55786807,2.422569588,39.3902352
535,15/02/2018,16.40999985,19.8192694,2.032392398,39.52552634
536,16/02/2018,16.39999962,19.49478367,0.886543198,37.97035765
537,20/02/2018,15.85999966,15.96853883,-2.183033615,33.41838173
538,21/02/2018,15.68999958,16.38046568,-1.466944379,35.26011956
539,22/02/2018,15.61999989,15.49702403,-2.575654677,35.13097519
540,23/02/2018,15.97000027,16.05180019,-2.925012832,34.64511502
541,26/02/2018,16.07999992,16.07323696,-1.579575002,34.61051844
542,27/02/2018,15.56999969,15.88629338,-2.428045295,33.84299858
543,28/02/2018,15.68999958,17.01319594,-1.277469795,36.19540369
544,01/03/2018,15.97000027,16.76496541,-1.827257087,36.40784328
545,02/03/2018,15.93000031,17.86410615,-0.606988823,37.43435163
546,05/03/2018,16.04999924,18.9015774,0.859287019,37.71153192
547,06/03/2018,16.05999947,18.83726877,0.030028931,37.25433513
548,07/03/2018,15.93999958,19.98044282,1.009381257,37.11387395
549,08/03/2018,15.64000034,19.64703556,0.936028444,37.63426383
550,09/03/2018,15.85000038,20.56683851,1.417990763,38.28944908
551,12/03/2018,15.55000019,20.60420236,0.545875309,38.73034817
552,13/03/2018,15.60999966,20.09451736,1.290836203,38.12925988
553,14/03/2018,15.46000004,20.75990826,2.772241762,38.42313653
554,15/03/2018,15.31000042,19.93119855,1.727462743,37.53659033
555,16/03/2018,15.42000008,20.35299596,0.91413705,37.83737512
556,19/03/2018,14.81000042,19.01925291,0.439469912,38.14136425
557,20/03/2018,14.47000027,18.13445945,0.074627176,37.94244542
558,21/03/2018,14.02000046,18.48244619,0.392627516,36.9485119
559,22/03/2018,13.82999992,17.40135155,-0.413453986,36.90614995
560,23/03/2018,13.5,17.64105385,-0.693611779,36.19153035
561,26/03/2018,14.03999996,16.20347142,-1.795675599,35.11837667
562,27/03/2018,13.88000011,15.42789037,-2.368064454,35.64458706
563,28/03/2018,14.14999962,15.95021347,-2.281197953,33.98526057
564,29/03/2018,12.61999989,15.1018664,-4.685345279,33.59575817
565,02/04/2018,12.81999969,15.23987341,-3.370533035,33.87519848
566,03/04/2018,13.01000023,14.84751966,-4.756729152,34.52087304
567,04/04/2018,13.34000015,15.75087149,-3.016978159,35.35104054
568,05/04/2018,13.56000042,15.27073108,-3.484638864,33.90688742
569,06/04/2018,13.43000031,16.13885512,-1.377863587,34.56814074
570,09/04/2018,13.47999954,16.56949685,-1.944268837,35.95333854
571,10/04/2018,13.68000031,16.35372637,-0.933790372,35.86647772
572,11/04/2018,13.84000015,17.37908517,-1.19861954,35.83619704
573,12/04/2018,13.63000011,16.9646458,-0.21550328,34.51122252
574,13/04/2018,13.60999966,17.84210433,-0.067617687,36.76397689
575,16/04/2018,13.81000042,17.98575987,-0.125297796,36.06259253
576,17/04/2018,13.93999958,17.58419126,-2.213088766,35.99130764
577,18/04/2018,13.65999985,18.38909075,-0.155488236,36.5574484
578,19/04/2018,13.52000046,17.727124,-0.646430582,35.43033273
579,20/04/2018,12.88000011,18.33814455,-0.815125933,38.003276
580,23/04/2018,13.19999981,17.6537093,-0.64011324,36.21794491
581,24/04/2018,13.40999985,16.99400149,-1.896119415,35.60650752
582,25/04/2018,13.46000004,17.56223594,-1.708993441,36.5554472
583,26/04/2018,13.67000008,16.69141744,-1.619060996,37.06288817
584,27/04/2018,13.85999966,17.12670589,-1.167559355,35.98931308
585,30/04/2018,13.64999962,16.14880724,-3.102903462,34.61018204
586,01/05/2018,13.85000038,15.47436615,-2.981173314,33.90647171
587,02/05/2018,13.44999981,16.06870075,-2.704251095,35.15392639
588,03/05/2018,12.82999992,15.26249133,-3.336987239,33.86835193
589,04/05/2018,13,15.79743203,-4.43539925,34.18892792
590,07/05/2018,12.89000034,15.27996566,-4.947522214,33.52733307
591,08/05/2018,12.78999996,14.79308537,-5.010787907,34.13277009
592,09/05/2018,12.93000031,15.58110578,-2.768740571,33.59183571
593,10/05/2018,13.02999973,14.96797205,-4.62862877,33.0412114
594,11/05/2018,12.71000004,15.68881612,-2.086874984,33.39114223
595,14/05/2018,13.26000023,15.6271201,-3.27365511,32.93937209
596,15/05/2018,13.51000023,15.24198955,-2.527994049,33.96320121
597,16/05/2018,13.55000019,16.10078346,-1.594075051,36.05941769
598,17/05/2018,13.61999989,15.52544731,-3.660942391,33.80922688
599,18/05/2018,12.46000004,16.25021424,-3.07225086,35.51316009
600,21/05/2018,12.77999973,16.00452551,-2.11812911,35.90626713
601,22/05/2018,12.67000008,15.50046985,-2.618317575,33.56602588
602,23/05/2018,12.72000027,16.21764381,-2.288940275,35.89180566
603,24/05/2018,12.73999977,15.48275632,-3.231240644,34.11398346
604,25/05/2018,12.67000008,16.03532384,-3.166619142,34.58501467
605,29/05/2018,13.05000019,14.58424121,-4.0357737,33.33440526
606,30/05/2018,13.42000008,15.15094716,-3.807293884,33.97725829
607,31/05/2018,13.19999981,14.2855647,-3.905475313,31.95611342
608,01/06/2018,13.72000027,14.73159792,-2.954905263,33.16924136
609,04/06/2018,14.23999977,13.80201365,-4.018185799,32.39474109
610,05/06/2018,14.60000038,13.14436371,-5.54257697,30.62580421
611,06/06/2018,14.42000008,13.75391948,-4.923480235,32.7956772
612,07/06/2018,14.48999977,12.96052628,-5.329219454,30.0223706
613,08/06/2018,14.52999973,13.50527637,-5.412659393,32.05312696
614,11/06/2018,14.28999996,12.99675957,-4.606176031,32.6216218
615,12/06/2018,14.05000019,12.50637466,-6.464199823,31.35483383
616,13/06/2018,13.32999992,13.2883376,-5.281415944,31.20077232
617,14/06/2018,12.85000038,12.66727266,-5.520898224,31.03987286
618,15/06/2018,13.96000004,13.37912621,-5.80803919,31.8504316
619,18/06/2018,15.19999981,13.29355911,-6.053423415,30.77387308
620,19/06/2018,15.75,12.9048455,-5.877297708,31.9134274
621,20/06/2018,15.71000004,13.76388492,-4.286353394,31.71474589
622,21/06/2018,15.52999973,13.19352175,-4.97670769,31.15656852
623,22/06/2018,15.52000046,13.9287902,-4.420191777,33.03706799
624,25/06/2018,15.10999966,13.75385512,-4.615468167,33.73243482
625,26/06/2018,14.97000027,13.2877388,-5.44556772,31.44317835
626,27/06/2018,14.60000038,14.05025733,-5.615932162,31.88557341
627,28/06/2018,14.88000011,13.36800747,-5.485769607,30.65487989
628,29/06/2018,14.56999969,13.98023417,-2.569616328,32.16656117
629,02/07/2018,14.15999985,13.41524122,-5.105301302,30.59156671
630,03/07/2018,14.05000019,12.82770261,-5.441641051,32.2605438
631,05/07/2018,14.63000011,12.70404683,-6.126286229,32.86958014
632,06/07/2018,15.14999962,13.24099809,-5.908757515,31.2811655
633,09/07/2018,15.47000027,12.58687839,-4.969800217,31.61703593
634,10/07/2018,14.85999966,12.01909386,-6.811499203,29.44899944
635,11/07/2018,14.69999981,12.71625423,-5.243749316,31.88296659
636,12/07/2018,15.09000015,12.00755307,-7.30335262,30.49191827
637,13/07/2018,15.27999973,12.63352353,-5.028292549,30.88372996
638,16/07/2018,15.22000027,12.34373209,-7.376922894,30.72216464
639,17/07/2018,14.57999992,11.91707234,-7.198356266,28.98517183
640,18/07/2018,14.57999992,12.75796904,-5.730877561,30.35112567
641,19/07/2018,14.92000008,12.19105343,-5.163127668,30.92187051
642,20/07/2018,15.07999992,12.95234978,-5.189812161,31.89032843
643,23/07/2018,14.89000034,12.9884641,-5.892213785,32.15516241
644,24/07/2018,14.77999973,12.63214176,-5.638482066,30.92804043
645,25/07/2018,14.51000023,13.5198915,-4.356568375,33.48511194
646,26/07/2018,14.81000042,12.97480347,-6.068181589,31.33513087
647,27/07/2018,14.82999992,13.73214563,-4.009266381,32.36332443
648,30/07/2018,14.69999981,13.60622015,-3.651983502,31.94973593
649,31/07/2018,14.40999985,13.15121926,-4.422123724,32.13477882
650,01/08/2018,14.72999954,13.92241698,-3.809728545,32.59335586
651,02/08/2018,14.61999989,13.24646442,-4.975538711,30.51110373
652,03/08/2018,14.85000038,13.86263074,-4.744637202,33.35464582
653,06/08/2018,14.85999966,13.29520153,-5.712341454,31.74613709
654,07/08/2018,15.11999989,12.70198916,-5.452367635,31.2512329
655,08/08/2018,15.25,13.34659251,-5.594194479,31.76249799
656,09/08/2018,15.21000004,12.55946021,-6.597766573,30.86719316
657,10/08/2018,15.31999969,13.08316364,-4.965006001,30.51062783
658,13/08/2018,15.21000004,12.37421979,-6.669697753,30.96896133
659,14/08/2018,15.5,11.783354,-7.37431283,30.0572869
660,15/08/2018,15.42000008,12.45522874,-5.524251419,30.59035429
661,16/08/2018,15.22000027,11.71921367,-6.612872555,30.24161037
662,17/08/2018,15.32999992,12.31605543,-6.33534884,32.68421851
663,20/08/2018,15.85000038,11.93063884,-6.187643184,29.91818291
664,21/08/2018,16.48999977,11.47038688,-6.757138956,31.31536836
665,22/08/2018,16.97999954,12.27740361,-4.399232898,31.20090657
666,23/08/2018,16.76000023,11.67668491,-7.140958977,29.33100319
667,24/08/2018,16.54999924,12.40462607,-7.428627442,31.58871092
668,27/08/2018,14.71000004,12.34704531,-6.779918056,29.99614728
669,28/08/2018,14.02999973,11.96279551,-5.811712319,28.9418852
670,29/08/2018,14.11999989,12.82482037,-5.288691749,31.52761272
671,30/08/2018,13.57999992,12.25650845,-6.683188374,31.11817939
672,31/08/2018,13.27000046,12.99340099,-5.310597281,32.12841671
673,04/09/2018,14.05000019,12.36293163,-7.201796852,30.60897166
674,05/09/2018,16.26000023,13.13069244,-4.843190399,31.12844957
675,06/09/2018,16.13999939,12.45514142,-6.86001884,31.76670452
676,07/09/2018,16.12999916,13.07563209,-5.791812386,30.74064378
677,10/09/2018,16,12.54519532,-5.339932815,30.5734465
678,11/09/2018,16.15999985,11.97236421,-6.568251696,30.55651626
679,12/09/2018,16.65999985,12.64133705,-6.470521326,31.76654463
680,13/09/2018,17.04000092,11.88250304,-5.320323158,32.02364349
681,14/09/2018,16.79000092,12.43834701,-5.102615197,29.1124658
682,17/09/2018,16.61000061,11.84755144,-7.378555977,29.02988537
683,18/09/2018,16.5,11.30269288,-6.408593947,29.66388363
684,19/09/2018,16.60000038,12.02347875,-6.642626889,30.64439117
685,20/09/2018,16.48999977,11.33896685,-7.534016402,28.66462914
686,21/09/2018,16.52000046,11.98954351,-6.391932947,30.22403604
687,24/09/2018,15.52000046,11.77435422,-6.730242403,30.63146172
688,25/09/2018,16.02000046,11.37213889,-8.157418218,29.74186064
689,26/09/2018,15.59000015,12.23685884,-7.661895525,29.77917417
690,27/09/2018,15.55000019,11.6928544,-7.733302447,30.10215107
691,28/09/2018,15.27000046,12.4758283,-5.152912712,31.52884885
692,01/10/2018,15.27999973,12.56594954,-6.521630895,32.18346296
693,02/10/2018,14.86999989,12.2226445,-7.015306398,29.66721721
694,03/10/2018,14.92000008,13.12023911,-5.827659357,31.43004798
695,04/10/2018,14.81999969,12.58142071,-6.062525927,31.99949823
696,05/10/2018,14.68000031,13.34107385,-7.411431396,30.27789366
697,08/10/2018,14.97999954,13.1950528,-5.79322197,30.46229371
698,09/10/2018,14.76000023,12.72352641,-5.229235869,29.70466375
699,10/10/2018,14.82999992,13.47305526,-3.656047585,30.87616163
700,11/10/2018,14.65999985,12.77028093,-5.21046959,31.28913716
701,12/10/2018,14.80000019,13.34765674,-5.432507044,30.43788823
702,15/10/2018,14.88000011,12.6358223,-6.209389318,32.40887936
703,16/10/2018,15.28999996,11.98640954,-6.130462919,30.74590213
704,17/10/2018,15.31999969,12.57164452,-6.702918657,30.88475711
705,18/10/2018,15.06000042,11.722608,-8.308987378,30.62456019
706,19/10/2018,14.72999954,12.18255872,-5.919051366,29.67422451
707,22/10/2018,15.11999989,11.27857135,-7.165285865,30.77315503
708,23/10/2018,15.27000046,10.62386052,-8.537427687,28.97536014
709,24/10/2018,15.06999969,11.23361088,-7.385458373,29.79181384
710,25/10/2018,14.43999958,10.43777945,-6.40190927,29.46403856
711,26/10/2018,13.71000004,10.9776092,-7.657761334,28.42640696
712,29/10/2018,14.52999973,10.44124237,-8.573445593,29.58170118
713,30/10/2018,14.67000008,9.937810218,-8.80812963,27.97747241
714,31/10/2018,14.60000038,10.70509539,-7.272679705,30.75715594
715,01/11/2018,15.35000038,10.06782138,-7.694353942,27.69978761
716,02/11/2018,15.60999966,10.76198976,-7.895107268,28.37457939
717,05/11/2018,14.98999977,10.61439868,-8.331612596,29.35134043
718,06/11/2018,14.94999981,10.20180281,-7.165755486,29.14101221
719,07/11/2018,14.89999962,11.03519774,-6.523540794,30.74356161
720,08/11/2018,14.85999966,10.43733901,-8.081032735,27.16681572
721,09/11/2018,14.64000034,11.14320612,-7.371606612,29.79481865
722,12/11/2018,13.88000011,10.86910582,-7.067575801,28.98195594
723,13/11/2018,13.88000011,10.36694728,-7.570445507,30.07552448
724,14/11/2018,12.96000004,11.09259322,-7.034052135,29.25968027
725,15/11/2018,13.13000011,10.37327136,-8.967650753,28.65151642
726,16/11/2018,12.78999996,10.94902663,-7.408845944,30.74052137
727,19/11/2018,13.02999973,10.28871261,-8.170363336,29.37948397
728,20/11/2018,12.27999973,9.678333376,-10.3444116,27.81746517
729,21/11/2018,13.71000004,10.31513489,-7.464188442,28.99053927
730,23/11/2018,13.5,10.07044354,-8.8215432,29.713045
731,26/11/2018,14.57999992,9.497069182,-8.119195947,27.10043042
732,27/11/2018,14.72000027,8.984594718,-8.662103237,26.70930803
733,28/11/2018,15.01000023,9.75253532,-9.717842049,29.38872517
734,29/11/2018,14.63000011,9.130331227,-8.286184676,27.36093911
735,30/11/2018,13.65999985,9.858341268,-8.316455211,28.2647661
736,03/12/2018,13.86999989,9.959031233,-7.633596009,29.29259707
737,04/12/2018,13.5,9.685144069,-7.909392965,27.73350798
738,06/12/2018,13.56000042,10.28332465,-9.04139243,28.98975409
739,07/12/2018,13.68000031,11.20932004,-5.679741114,30.36236198
740,10/12/2018,13.22999954,11.70219064,-6.960823949,30.58576654
741,11/12/2018,12.94999981,11.4712148,-6.546311675,29.95905451
742,12/12/2018,13.22999954,12.46357139,-4.525028465,31.00829886
743,13/12/2018,12.78999996,11.99207359,-7.985236959,30.021162
744,14/12/2018,12.76000023,12.79436847,-5.606118273,30.80943235
745,17/12/2018,12.64999962,12.60225455,-5.180422481,30.13863688
746,18/12/2018,12.72999954,12.05222564,-6.978589077,30.49786794
747,19/12/2018,12.57999992,12.69126848,-5.368257579,32.09665797
748,20/12/2018,12.43000031,11.84726126,-6.337334111,31.44423862
749,21/12/2018,11.96000004,12.26187903,-5.758106331,31.63944776
750,24/12/2018,11.67000008,10.9311707,-8.499395497,29.61781945
751,26/12/2018,12.39999962,10.40461164,-7.797932429,29.25485469
752,27/12/2018,12.18000031,9.332344651,-9.464724873,26.74482825
753,28/12/2018,12.27999973,9.586447765,-8.491108651,27.19939948
754,31/12/2018,12.61999989,8.268351631,-11.85828854,26.33410858
755,02/01/2019,13.06999969,8.217930428,-8.645567062,27.61605343
756,03/01/2019,12.97000027,7.52946054,-10.12741272,26.42347902
757,04/01/2019,15.23999977,8.26132616,-10.14535924,26.5418951
758,07/01/2019,15.47999954,8.873223359,-10.08742791,26.45288172
759,08/01/2019,15.81000042,8.956962278,-8.401859083,28.041147
760,09/01/2019,15.97999954,10.41596272,-7.688260097,28.29704993
761,10/01/2019,15.96000004,10.57332332,-7.357237557,29.19080503
762,11/01/2019,15.85000038,12.16126116,-5.788682393,31.21456922
763,14/01/2019,15.64000034,15.21896795,-2.618249372,33.15666353
764,15/01/2019,15.52999973,16.01512906,-1.010483278,34.39651745
765,16/01/2019,15.68000031,18.10527045,-0.040177538,35.29221715
766,17/01/2019,15.77000046,18.79619845,-0.465088501,35.62098762
767,18/01/2019,15.93000031,20.80550517,1.856448141,39.38821372
768,22/01/2019,15.27000046,25.00864571,5.387139058,43.48908832
769,23/01/2019,15.47999954,26.82199631,8.815227461,44.4166259
770,24/01/2019,15.80000019,27.08892212,7.15912213,46.65494865
771,25/01/2019,15.89999962,28.53169792,10.36700034,46.3845415
772,28/01/2019,15.5,29.60415275,11.29367945,47.21390057
773,29/01/2019,11.27999973,29.24166266,10.81597635,48.84613188
774,30/01/2019,11.19999981,29.94777896,11.76375745,48.08784996
775,31/01/2019,11.34000015,29.0506338,10.09116887,46.67832272
776,01/02/2019,11.23999977,29.29359997,10.50942011,47.01861208
777,04/02/2019,11.36999989,26.77288858,8.431903239,44.9444663
778,05/02/2019,11.78999996,25.28811974,5.88905889,42.25844114
779,06/02/2019,11.51000023,24.9445299,7.20268169,43.73810413
780,07/02/2019,11.47000027,23.08907638,4.532151843,42.42831899
781,08/02/2019,11.35000038,22.48196465,4.097186012,40.88547785
782,11/02/2019,11.30000019,18.1914563,-0.452827028,36.2906709
783,12/02/2019,11.55000019,16.40626516,-1.910483291,35.66446838
784,13/02/2019,11.47000027,15.91390328,-2.759394317,33.97377388
785,14/02/2019,11.32999992,14.0606254,-5.700105356,32.12993951
786,15/02/2019,11.43000031,13.60273845,-4.058958868,32.6006163
787,19/02/2019,11.19999981,9.41348945,-8.95406449,27.32466852
788,20/02/2019,11.19999981,9.647778882,-9.107266049,27.10711359
789,21/02/2019,11.02999973,8.589312011,-9.320268775,27.02092303
790,22/02/2019,11.36999989,8.975160452,-8.81886091,26.9213277
791,25/02/2019,11.55000019,8.557167154,-8.716132663,26.60494329
792,26/02/2019,11.64000034,8.25463038,-11.75997117,27.4205199
793,27/02/2019,11.67000008,9.284502637,-8.922084812,28.1312152
794,28/02/2019,11.69999981,8.958943191,-9.763793771,27.11321344
795,01/03/2019,11.75,10.00107773,-7.966089727,28.38194837
796,04/03/2019,11.56999969,10.9879689,-6.976827538,28.27570175
797,05/03/2019,11.60000038,10.94401168,-7.2776601,28.22309271
798,06/03/2019,11.56000042,12.1235805,-6.509173713,30.16497877
799,07/03/2019,11.59000015,11.84051997,-5.197071541,31.07197193
800,08/03/2019,10.97000027,12.82224545,-5.920673765,30.48923479
801,11/03/2019,11.26000023,13.08827698,-5.839536191,31.7944316
802,12/03/2019,11.47000027,12.65985075,-7.12088584,31.87237273
803,13/03/2019,11.57999992,13.40444151,-6.100791131,31.96122199
804,14/03/2019,10.94999981,12.65030976,-5.930898597,30.79419629
805,15/03/2019,11.06000042,13.13971408,-5.146925261,30.85278207
806,18/03/2019,11.06999969,11.94780494,-6.086182991,31.4773415
807,19/03/2019,10.96000004,11.08530652,-7.40981823,30.82271074
808,20/03/2019,10.5,11.44173257,-7.288371212,30.39872658
809,21/03/2019,10.55000019,10.35500763,-8.366987783,28.91394893
810,22/03/2019,10.44999981,10.57519635,-9.392182638,28.71797081
811,25/03/2019,10.14000034,9.003223215,-9.076598653,26.97643154
812,26/03/2019,10.35000038,8.161679404,-10.94194287,26.18429557
813,27/03/2019,10.28999996,8.610180964,-8.069720033,27.17014709
814,28/03/2019,10.18999958,7.682078583,-11.07574174,26.25181367
815,29/03/2019,10.15999985,8.121125096,-9.197171756,27.59767284
816,01/04/2019,10.36999989,7.48291716,-10.37264157,27.52767839
817,02/04/2019,10.10000038,7.011868744,-11.43924469,24.70826671
818,03/04/2019,9.630000114,7.84243678,-9.23172464,27.05636613
819,04/04/2019,10.02999973,7.296928493,-11.06273108,26.04897825
820,05/04/2019,9.859999657,8.108351495,-9.203260463,27.96937613
821,08/04/2019,9.93999958,8.429040272,-9.6175402,26.39227129
822,09/04/2019,9.819999695,8.197833249,-10.72149016,26.39170182
823,10/04/2019,9.970000267,9.218162602,-8.675428337,27.15255481
824,11/04/2019,9.760000229,8.808532965,-9.496333671,27.42609564
825,12/04/2019,9.319999695,9.697817287,-8.7459838,28.25400853
826,15/04/2019,8.93999958,9.919277726,-8.182425162,28.2899592
827,16/04/2019,9.079999924,9.553033242,-9.814089425,27.47548161
828,17/04/2019,8.93999958,10.39533957,-7.610624983,30.19937888
829,18/04/2019,8.770000458,9.771244987,-9.39598472,28.0188592
830,22/04/2019,8.649999619,9.823798726,-8.495433161,28.45319012
831,23/04/2019,8.890000343,9.182787782,-9.0541917,27.49014995
832,24/04/2019,9.010000229,9.762682031,-8.746556723,28.67631296
833,25/04/2019,8.949999809,8.895922002,-8.65550046,26.30626957
834,26/04/2019,8.890000343,9.327352929,-8.57293807,27.65983929
835,29/04/2019,8.760000229,8.291002142,-10.04766382,25.78285868
836,30/04/2019,8.649999619,7.582846321,-11.98515206,26.26038018
